url~sale_type~auc_date~auc_time~road~suburb~bed~bath~parking~sqm~type
https://www.domain.com.au/2017550476~Auction 19/02/2022 - 2pm onsite~Saturday, 19 Feb~2:00pm~63 Margaret St~Fairfield West~5~1~1~-~House
https://www.domain.com.au/2017516722~Auction guide $800,000 - $880,000~Saturday, 5 Feb~2:30pm~9 Bicane Close~Edensor Park~3~1~4~559.8m²~House
https://www.domain.com.au/2017525378~Auction~Saturday, 12 Feb~10:30am~26 Jacaranda Drive~Georges Hall~3~2~4~556.4m²~House
https://www.domain.com.au/2017543411~AUCTION~Saturday, 19 Feb~5:30pm~71 Knight St~Lansvale~3~2~8~575m²~House
https://www.domain.com.au/2017529313~AUCTION~Saturday, 12 Feb~1:00pm~28 Bellingen Way~Hoxton Park~3~1~3~-~House
https://www.domain.com.au/2017397450~Contact Agent~-~-~Auburn NSW 2144~~3~1~1~-~House
https://www.domain.com.au/2017494274~For Sale -$1,029,950~-~-~7 St. Andrews Boulevard~Casula~5~2~2~556.4m²~House
https://www.domain.com.au/2017416521~$880,000-$910,000~-~-~40 Ryeland Street~Miller~4~3~3~701.9m²~House
https://www.domain.com.au/2017514713~AUCTION ONSITE 5th February 2022 @ 12.45 pm~Saturday, 5 Feb~12:45pm~72 Nineteenth Avenue~Hoxton Park~4~3~1~450m²~House
https://www.domain.com.au/2017528924~Offers Invited~-~-~807 Hume Highway~Bass Hill~3~3~4~571m²~House
https://www.domain.com.au/2017043733~$914,000~-~-~21 Dampier Crescent~Fairfield West~3~1~5~562m²~House
https://www.domain.com.au/2017529247~Auction~Saturday, 12 Feb~12:30pm~99 Central Avenue~Chipping Norton~5~3~2~684.5m²~House
https://www.domain.com.au/2017531963~AUCTION ON SITE THIS SATURDAY @ 2PM~Saturday, 5 Feb~2:00pm~76 Kingfisher Avenue~Bossley Park~3~1~2~573m²~House
https://www.domain.com.au/2017341002~Contact Agent~-~-~15 Sava Place~Bonnyrigg~6~2~2~584m²~House
https://www.domain.com.au/2017410058~Contact Agent~-~-~18 Bimbi Place~Bonnyrigg~3~1~1~568m²~House
https://www.domain.com.au/2017527767~AUCTION~Saturday, 12 Feb~10:00am~26 Tumbarumba Crescent~Heckenberg~4~2~2~594m²~House
https://www.domain.com.au/2017526529~Contact Agent Jimmy~-~-~11 Geraldton Street~Prestons~4~2~2~365m²~House
https://www.domain.com.au/2017536585~AUCTION - Price Guide $749,950 to $819,950~Saturday, 19 Feb~12:00pm~146 Gabo Crescent~Sadleir~4~2~7~663.9m²~House
https://www.domain.com.au/2017371974~CONTACT AGENT~-~-~47 Jindabyne Street~Heckenberg~3~1~5~664m²~House
https://www.domain.com.au/2017403397~$849,950 - $899,950~-~-~9 Whitfield Parade~Hammondville~3~2~1~300m²~House
https://www.domain.com.au/2017480987~Contact Agent~-~-~4 Moomin Place~Busby~3~1~1~562m²~House
https://www.domain.com.au/2017526319~AUCTION~Saturday, 12 Feb~12:00pm~4 Tobys Boulevard~Mount Pritchard~4~1~1~563m²~House
https://www.domain.com.au/2017487869~Auction~Saturday, 13 Feb~4:30pm~4 Huntingdale Avenue~Lansvale~3~1~2~613m²~House
https://www.domain.com.au/2017512669~Auction: Thur 10th Feb 6pm Online~Thursday, 10 Feb~6:00pm~16 Brisbane Avenue~Lurnea~3~2~2~556.4m²~House
https://www.domain.com.au/2017526375~AUCTION - Price Guide $780,000 to $850,000~Saturday, 12 Feb~10:00am~45 Inverell Avenue~Hinchinbrook~3~2~1~393.7m²~House
https://www.domain.com.au/2017513788~UNDER CONTRACT~-~-~24 Ron Scott Circuit~Greenacre~3~1~2~305.9m²~House
https://www.domain.com.au/2017496015~For Sale~-~-~20 McGowen Crescent~Liverpool~5~3~4~619m²~House
https://www.domain.com.au/2017514447~$979,000~-~-~26 Walder Road~Hammondville~3~1~2~588m²~House
https://www.domain.com.au/2017527412~AUCTION~Saturday, 12 Feb~10:00am~12 Emma Close~Bonnyrigg~3~2~2~537m²~House
https://www.domain.com.au/2017534781~Auction | Aldo Palermo~Saturday, 19 Feb~2:30pm~72 Scottsdale Circuit~West Hoxton~4~3~2~-~House
https://www.domain.com.au/2017514170~$790,000~-~-~15 Angledool Avenue~Hinchinbrook~3~1~2~386m²~House
https://www.domain.com.au/2017528132~Private Negotiation~-~-~7 Connellan Avenue~Middleton Grange~3~2~2~344m²~House
https://www.domain.com.au/2017108819~Price Guide $900,000 to $960,000~-~-~Lurnea NSW 2170~~4~2~2~-~Duplex
https://www.domain.com.au/2017373254~Contact Agent~-~-~101 Oliveri Crescent~Green Valley~5~2~2~702m²~House
https://www.domain.com.au/2017494277~For Sale~-~-~47 Tumbarumba Crescent~Heckenberg~5~2~4~658m²~House
https://www.domain.com.au/2017417614~UNDER CONTRACT~-~-~26 Lyrebird Crescent~Green Valley~6~3~7~695m²~House
https://www.domain.com.au/2017512931~$785,000 - $825,000~-~-~32 Tingha Close~Hinchinbrook~3~1~−~320m²~House
https://www.domain.com.au/2017331830~$969,000 - $989,000~-~-~18 Omega Close~Prestons~4~2~2~502.5m²~House
https://www.domain.com.au/2017389946~Price Guide: $969,000 - $999,000~-~-~347 Woodville Road~Guildford~4~1~1~676m²~House
https://www.domain.com.au/2017390009~Expression of Interest~-~-~63A Saint Johns Road~Canley Heights~5~4~1~300m²~Semi-Detached
https://www.domain.com.au/2017519419~AUCTION THIS SATURDAY AT 11AM!~Saturday, 5 Feb~11:00am~31 Farrell Road~Bass Hill~3~1~3~562m²~House
https://www.domain.com.au/2017391666~$929,000 | Zeth Grant 0416-179-782~-~-~26 Bent Street~Villawood~4~3~2~556.4m²~House
https://www.domain.com.au/2017488913~PRICE GUIDE....CONTACT AGENT~-~-~135 Lisbon Street~Fairfield East~5~2~2~-~House
https://www.domain.com.au/2017423586~$950,000-$990,000~-~-~66 BECKENHAM ST~Canley Vale~4~2~7~531m²~House
